,Approval Date,Company Token,Submission,Active Ingredients,Submission Classification *,Submission Status
346,04/28/2021,['novartis'],suppl-48,diclofenac sodium,labeling,approval
347,04/28/2021,['allergan'],suppl-44,aspirin; butalbital; caffeine; codeine phosphate,labeling,approval
348,04/28/2021,['allergan'],suppl-45,aspirin; butalbital; caffeine; codeine phosphate,labeling,approval
349,04/28/2021,['atnahs'],suppl-24,naproxen,labeling,approval
350,04/28/2021,['novartis'],suppl-29,diclofenac potassium,labeling,approval
351,04/28/2021,['novartis'],suppl-30,diclofenac sodium,labeling,approval
352,04/28/2021,['almatica'],suppl-38,naproxen sodium,labeling,approval
353,04/28/2021,['pfizer'],suppl-38,diclofenac sodium; misoprostol,labeling,approval
354,04/28/2021,['pfizer'],suppl-10,oxaprozin potassium,labeling,approval
355,04/28/2021,"['boehringer', 'ingelheim']",suppl-28,meloxicam,labeling,approval
356,04/28/2021,['upjohn'],suppl-56,celecoxib,labeling,approval
357,04/28/2021,['fougera'],suppl-22,diclofenac sodium,labeling,approval
358,04/28/2021,"['novo', 'nordisk']",suppl-74,insulin aspart protamine recombinant; insulin aspart recombinant,,approval
359,04/28/2021,"['novo', 'nordisk']",suppl-74,insulin aspart protamine recombinant; insulin aspart recombinant,,approval
360,04/28/2021,"['novo', 'nordisk']",suppl-74,insulin aspart protamine recombinant; insulin aspart recombinant,,approval
361,04/28/2021,"['inst', 'biochem']",suppl-19,diclofenac epolamine,labeling,approval
362,04/28/2021,['avondale'],suppl-17,meloxicam,labeling,approval
363,04/28/2021,['currax'],suppl-17,naproxen sodium; sumatriptan succinate,labeling,approval
364,04/28/2021,['currax'],suppl-18,naproxen sodium; sumatriptan succinate,labeling,approval
365,04/28/2021,['assertio'],suppl-13,diclofenac potassium,labeling,approval
366,04/28/2021,['assertio'],suppl-14,diclofenac potassium,labeling,approval
367,04/28/2021,"['eli', 'lilly']",suppl-39,olanzapine pamoate,rems,approval
368,04/28/2021,['cumberland'],suppl-18,ibuprofen,labeling,approval
369,04/28/2021,['zyla'],suppl-21,ketorolac tromethamine,labeling,approval
370,04/28/2021,['parapro'],suppl-8,spinosad,labeling,approval
371,04/28/2021,['parapro'],suppl-10,spinosad,efficacy,approval
372,04/28/2021,['horizon'],suppl-26,esomeprazole magnesium; naproxen,labeling,approval
373,04/28/2021,['horizon'],suppl-13,famotidine; ibuprofen,labeling,approval
374,04/28/2021,['sandoz'],suppl-14,aspirin; carisoprodol,labeling,approval
375,04/28/2021,['sandoz'],suppl-21,aspirin; carisoprodol; codeine phosphate,labeling,approval
376,04/28/2021,['ani'],suppl-31,aspirin; oxycodone hydrochloride; oxycodone terephthalate,labeling,approval
377,04/28/2021,['mylan'],suppl-29,ibuprofen,labeling,approval
378,04/28/2021,['mylan'],suppl-29,ibuprofen,labeling,approval
379,04/28/2021,['strides'],suppl-40,ibuprofen,labeling,approval
380,04/28/2021,['strides'],suppl-40,ibuprofen,labeling,approval
381,04/28/2021,['rising'],suppl-39,indomethacin,labeling,approval
382,04/28/2021,"['chartwell', 'molecules']",suppl-16,indomethacin,labeling,approval
383,04/28/2021,['sandoz'],suppl-22,indomethacin,labeling,approval
384,04/28/2021,['sandoz'],suppl-22,indomethacin,labeling,approval
385,04/28/2021,['heritage'],suppl-30,indomethacin,labeling,approval
386,04/28/2021,['heritage'],suppl-33,indomethacin,labeling,approval
387,04/28/2021,['strides'],suppl-35,ibuprofen,labeling,approval
388,04/28/2021,['mylan'],suppl-21,meclofenamate sodium,labeling,approval
389,04/28/2021,['ani'],suppl-20,indomethacin,labeling,approval
390,04/28/2021,['ani'],suppl-20,indomethacin,labeling,approval
391,04/28/2021,['vintage'],suppl-17,ibuprofen,labeling,approval
392,04/28/2021,['vintage'],suppl-19,ibuprofen,labeling,approval
393,04/28/2021,['vintage'],suppl-19,ibuprofen,labeling,approval
394,04/28/2021,"['contract', 'pharmacal']",suppl-16,ibuprofen,labeling,approval
395,04/28/2021,['amneal'],suppl-41,ibuprofen,labeling,approval
396,04/28/2021,['amneal'],suppl-42,ibuprofen,labeling,approval
397,04/28/2021,['ani'],suppl-24,meclofenamate sodium,labeling,approval
398,04/28/2021,['watson'],suppl-44,sulindac,labeling,approval
399,04/28/2021,['watson'],suppl-44,sulindac,labeling,approval
400,04/28/2021,['amneal'],suppl-34,ibuprofen,labeling,approval
401,04/28/2021,['mylan'],suppl-21,ibuprofen,labeling,approval
402,04/28/2021,['vintage'],suppl-17,ibuprofen,labeling,approval
403,04/28/2021,['sandoz'],suppl-12,ibuprofen,labeling,approval
404,04/28/2021,"['chartwell', 'rx']",suppl-7,meclofenamate sodium,labeling,approval
405,04/28/2021,"['chartwell', 'rx']",suppl-8,meclofenamate sodium,labeling,approval
406,04/28/2021,['xspire'],suppl-25,fenoprofen calcium,labeling,approval
407,04/28/2021,['ani'],suppl-25,fenoprofen calcium,labeling,approval
408,04/28/2021,['strides'],suppl-8,fenoprofen calcium,labeling,approval
409,04/28/2021,['epic'],suppl-15,sulindac,labeling,approval
410,04/28/2021,['epic'],suppl-16,sulindac,labeling,approval
411,04/28/2021,"['chartwell', 'rx']",suppl-14,sulindac,labeling,approval
412,04/28/2021,"['chartwell', 'rx']",suppl-14,sulindac,labeling,approval
413,04/28/2021,['rising'],suppl-22,sulindac,labeling,approval
414,04/28/2021,[],suppl-18,tolmetin sodium,labeling,approval
415,04/28/2021,['ani'],suppl-17,tolmetin sodium,labeling,approval
416,04/28/2021,['cosette'],suppl-25,indomethacin,labeling,approval
417,04/28/2021,['ani'],suppl-4,tolmetin sodium,labeling,approval
418,04/28/2021,['rising'],suppl-11,tolmetin sodium,labeling,approval
419,04/28/2021,['fosun'],suppl-6,tolmetin sodium,labeling,approval
420,04/28/2021,[],suppl-30,ketoprofen,labeling,approval
421,04/28/2021,[],suppl-28,ketoprofen,labeling,approval
422,04/28/2021,['ani'],suppl-10,tolmetin sodium,labeling,approval
423,04/28/2021,['ani'],suppl-16,tolmetin sodium,labeling,approval
424,04/28/2021,['fosun'],suppl-4,tolmetin sodium,labeling,approval
425,04/28/2021,[],suppl-32,diflunisal,labeling,approval
426,04/28/2021,['fosun'],suppl-3,tolmetin sodium,labeling,approval
427,04/28/2021,['misemer'],suppl-12,ketoprofen,labeling,approval
428,04/28/2021,['rising'],suppl-15,ketoprofen,labeling,approval
429,04/28/2021,['mylan'],suppl-12,flurbiprofen,labeling,approval
430,04/28/2021,['cosette'],suppl-4,tolmetin sodium,labeling,approval
431,04/28/2021,['sandoz'],suppl-21,indomethacin,labeling,approval
432,04/28/2021,['rising'],suppl-15,tolmetin sodium,labeling,approval
433,04/28/2021,"['actavis', 'elizabeth']",suppl-44,diclofenac sodium,labeling,approval
434,04/28/2021,['ani'],suppl-4,diflunisal,labeling,approval
435,04/28/2021,['sandoz'],suppl-19,aspirin; caffeine; orphenadrine citrate,labeling,approval
436,04/28/2021,['cosette'],suppl-11,tolmetin sodium,labeling,approval
437,04/28/2021,[],suppl-20,ketorolac tromethamine,labeling,approval
438,04/28/2021,['mylan'],suppl-15,ketorolac tromethamine,labeling,approval
439,04/28/2021,['hospira'],suppl-48,ketorolac tromethamine,labeling,approval
440,04/28/2021,['sandoz'],suppl-3,aspirin; caffeine; orphenadrine citrate,labeling,approval
441,04/28/2021,['sandoz'],suppl-3,aspirin; caffeine; orphenadrine citrate,labeling,approval
442,04/28/2021,['oxford'],suppl-30,etodolac,labeling,approval
443,04/28/2021,['pharmgen'],suppl-4,etodolac,labeling,approval
444,04/28/2021,['ani'],suppl-5,etodolac,labeling,approval
445,04/28/2021,"['chartwell', 'molecules']",suppl-3,etodolac,labeling,approval
446,04/28/2021,"['chartwell', 'molecules']",suppl-4,etodolac,labeling,approval
447,04/28/2021,['ani'],suppl-6,etodolac,labeling,approval
448,04/28/2021,['pharmgen'],suppl-9,etodolac,labeling,approval
449,04/28/2021,['sandoz'],suppl-30,etodolac,labeling,approval
450,04/28/2021,['mylan'],suppl-8,etodolac,labeling,approval
451,04/28/2021,['sandoz'],suppl-4,etodolac,labeling,approval
452,04/28/2021,"['actavis', 'mid', 'atlantic']",suppl-49,ibuprofen,labeling,approval
453,04/28/2021,['micro'],suppl-3,diclofenac sodium,labeling,approval
454,04/28/2021,"['stevens', 'j']",suppl-1,aspirin; caffeine; orphenadrine citrate,labeling,approval
455,04/28/2021,['hospira'],suppl-39,ketorolac tromethamine,labeling,approval
456,04/28/2021,[],suppl-21,etodolac,labeling,approval
457,04/28/2021,"['taro', 'inds']",suppl-26,etodolac,labeling,approval
458,04/28/2021,['taro'],suppl-17,etodolac,labeling,approval
459,04/28/2021,['mylan'],suppl-10,etodolac,labeling,approval
460,04/28/2021,['ani'],suppl-12,etodolac,labeling,approval
461,04/28/2021,['galt'],suppl-2,aspirin; caffeine; orphenadrine citrate,labeling,approval
462,04/28/2021,['galt'],suppl-2,aspirin; caffeine; orphenadrine citrate,labeling,approval
463,04/28/2021,['impax'],suppl-31,nabumetone,labeling,approval
464,04/28/2021,[],suppl-19,diclofenac potassium,labeling,approval
465,04/28/2021,['hikma'],suppl-20,ketorolac tromethamine,labeling,approval
466,04/28/2021,['hikma'],suppl-17,ketorolac tromethamine,labeling,approval
467,04/28/2021,['rubicon'],suppl-23,diclofenac potassium,labeling,approval
468,04/28/2021,"['actavis', 'fl']",suppl-14,ketoprofen,labeling,approval
469,04/28/2021,['aurobindo'],suppl-12,diclofenac sodium,labeling,approval
470,04/28/2021,['hikma'],suppl-4,ketorolac tromethamine,labeling,approval
471,04/28/2021,['rk'],suppl-18,diclofenac potassium,labeling,approval
472,04/28/2021,['sandoz'],suppl-5,diclofenac potassium,labeling,approval
473,04/28/2021,['epic'],suppl-14,nabumetone,labeling,approval
474,04/28/2021,['apotex'],suppl-13,ketorolac tromethamine,labeling,approval
475,04/28/2021,['baxter'],suppl-20,ketorolac tromethamine,labeling,approval
476,04/28/2021,[],suppl-13,etodolac,labeling,approval
477,04/28/2021,['mylan'],suppl-12,ketoprofen,labeling,approval
478,04/28/2021,"['reddys', 'la']",suppl-18,ibuprofen,labeling,approval
479,04/28/2021,"['actavis', 'elizabeth']",suppl-16,etodolac,labeling,approval
480,04/28/2021,['hikma'],suppl-8,ketorolac tromethamine,labeling,approval
481,04/28/2021,['fresenius'],suppl-20,ketorolac tromethamine,labeling,approval
482,04/28/2021,"['actavis', 'elizabeth']",suppl-28,diclofenac sodium,labeling,approval
483,04/28/2021,['reddys'],suppl-17,ibuprofen,labeling,approval
484,04/28/2021,['mylan'],suppl-14,diclofenac sodium,labeling,approval
485,04/28/2021,['taro'],suppl-14,etodolac,labeling,approval
486,04/28/2021,['dexcel'],suppl-27,diclofenac sodium,labeling,approval
487,04/28/2021,['sandoz'],suppl-12,ketorolac tromethamine,labeling,approval
488,04/28/2021,"['actavis', 'fl']",suppl-25,hydrocodone bitartrate; ibuprofen,labeling,approval
489,04/28/2021,['amneal'],suppl-32,hydrocodone bitartrate; ibuprofen,labeling,approval
490,04/28/2021,['amneal'],suppl-32,hydrocodone bitartrate; ibuprofen,labeling,approval
491,04/28/2021,['padagis'],suppl-47,ibuprofen,labeling,approval
492,04/28/2021,"['l', 'perrigo']",suppl-14,ibuprofen,labeling,approval
493,04/28/2021,['apotex'],suppl-4,ketorolac tromethamine,labeling,approval
494,04/28/2021,['ani'],suppl-7,hydrocodone bitartrate; ibuprofen,labeling,approval
495,04/28/2021,['unique'],suppl-17,diclofenac sodium,labeling,approval
496,04/28/2021,['corepharma'],suppl-8,meloxicam,labeling,approval
497,04/28/2021,['luitpold'],suppl-5,ketorolac tromethamine,labeling,approval
498,04/28/2021,[],suppl-8,ketorolac tromethamine,labeling,approval
499,04/28/2021,['barr'],suppl-13,ibuprofen; oxycodone hydrochloride,labeling,approval
500,04/28/2021,['strides'],suppl-15,ibuprofen,labeling,approval
501,04/28/2021,['sciegen'],suppl-6,nabumetone,labeling,approval
502,04/28/2021,['amneal'],suppl-32,ibuprofen,labeling,approval
503,04/28/2021,['invagen'],suppl-20,nabumetone,labeling,approval
504,04/28/2021,['sun'],suppl-15,ketorolac tromethamine,labeling,approval
505,04/28/2021,"['actavis', 'elizabeth']",suppl-32,ibuprofen; oxycodone hydrochloride,labeling,approval
506,04/28/2021,['oxford'],suppl-2,nabumetone,labeling,approval
507,04/28/2021,"['chartwell', 'rx']",suppl-12,aspirin; carisoprodol,labeling,approval
508,04/28/2021,['unique'],suppl-12,diclofenac sodium,labeling,approval
509,04/28/2021,['cadila'],suppl-6,indomethacin,labeling,approval
510,04/28/2021,['nostrum'],suppl-2,nabumetone,labeling,approval
511,04/28/2021,['annora'],suppl-4,nabumetone,labeling,approval
512,04/28/2021,['aurobindo'],suppl-4,nabumetone,labeling,approval
513,04/28/2021,['marksans'],suppl-4,ibuprofen,labeling,approval
514,04/28/2021,['watson'],suppl-11,nabumetone,labeling,approval
515,04/28/2021,['zydus'],suppl-8,etodolac,labeling,approval
516,04/28/2021,['hetero'],suppl-9,indomethacin,labeling,approval
517,04/28/2021,"['glenmark', 'generics']",suppl-6,indomethacin,labeling,approval
518,04/28/2021,['amneal'],suppl-13,indomethacin,labeling,approval
519,04/28/2021,['granules'],suppl-14,ibuprofen,labeling,approval
520,04/28/2021,['reddys'],suppl-8,aspirin; oxycodone hydrochloride,labeling,approval
521,04/28/2021,['genzyme'],suppl-5182,alemtuzumab,,approval
522,04/28/2021,['genzyme'],suppl-5182,alemtuzumab,,approval
523,04/28/2021,[],suppl-2,ketorolac tromethamine,labeling,approval
524,04/28/2021,['hetero'],suppl-5,indomethacin,labeling,approval
525,04/28/2021,['apotex'],suppl-9,diclofenac sodium,labeling,approval
526,04/28/2021,['rising'],suppl-5,indomethacin,labeling,approval
527,04/28/2021,['twi'],suppl-2,diclofenac sodium,labeling,approval
528,04/28/2021,['watson'],suppl-3,indomethacin,labeling,approval
529,04/28/2021,"['jubilant', 'generics']",suppl-9,indomethacin,labeling,approval
530,04/28/2021,['zydus'],suppl-2,indomethacin,labeling,approval
531,04/28/2021,['pai'],suppl-4,diclofenac sodium,labeling,approval
532,04/28/2021,['heritage'],suppl-7,diflunisal,labeling,approval
533,04/28/2021,['watson'],suppl-3,diclofenac sodium,labeling,approval
534,04/28/2021,['lgm'],suppl-3,nabumetone,labeling,approval
535,04/28/2021,['fresenius'],suppl-6,ketorolac tromethamine,labeling,approval
536,04/28/2021,['glenmark'],suppl-3,indomethacin,labeling,approval
537,04/28/2021,['zydus'],suppl-1,diflunisal,labeling,approval
538,04/28/2021,"['am', 'regent']",suppl-14,ferric carboxymaltose,efficacy,approval
539,04/28/2021,['sunshine'],suppl-3,ibuprofen,labeling,approval
540,04/28/2021,['lupin'],suppl-6,diclofenac sodium,labeling,approval
541,04/28/2021,['gland'],suppl-10,ketorolac tromethamine,labeling,approval
542,04/28/2021,['aurolife'],suppl-7,hydrocodone bitartrate; ibuprofen,labeling,approval
543,04/28/2021,['zyla'],suppl-13,diclofenac,labeling,approval
544,04/28/2021,['horizon'],suppl-11,diclofenac sodium,labeling,approval
545,04/28/2021,['genus'],suppl-8,indomethacin,labeling,approval
546,04/28/2021,['novast'],suppl-2,indomethacin,labeling,approval
547,04/28/2021,['watson'],suppl-2,buprenorphine,labeling,approval
548,04/28/2021,['watson'],suppl-3,buprenorphine,labeling,approval
549,04/28/2021,['watson'],suppl-4,buprenorphine,labeling,approval
550,04/28/2021,['watson'],suppl-6,buprenorphine,labeling,approval
551,04/28/2021,['genus'],suppl-7,aspirin; omeprazole,labeling,approval
552,04/28/2021,"['jubilant', 'generics']",suppl-5,indomethacin,labeling,approval
553,04/28/2021,['akorn'],suppl-8,ibuprofen,labeling,approval
554,04/28/2021,['novel'],suppl-2,diclofenac sodium,labeling,approval
555,04/28/2021,['cadila'],suppl-2,diclofenac sodium,labeling,approval
556,04/28/2021,"['ibsa', 'inst']",suppl-7,diclofenac epolamine,labeling,approval
557,04/28/2021,"['iceutica', 'operations']",suppl-4,meloxicam,labeling,approval
558,04/28/2021,['rising'],suppl-1,diclofenac sodium,labeling,approval
559,04/28/2021,['amneal'],suppl-5,etodolac,labeling,approval
560,04/28/2021,['aurobindo'],suppl-7,ibuprofen,labeling,approval
561,04/28/2021,['edenbridge'],suppl-2,etodolac,labeling,approval
562,04/28/2021,['baxter'],suppl-3,ketorolac tromethamine,labeling,approval
563,04/28/2021,['purple'],suppl-9,amlodipine besylate; celecoxib,labeling,approval
564,04/28/2021,['baudax'],suppl-1,meloxicam,labeling,approval
565,04/28/2021,['cycle'],suppl-1,ketorolac tromethamine,labeling,approval
566,04/28/2021,['tersera'],suppl-2,meloxicam,labeling,approval
567,04/28/2021,['fresenius'],orig-1,sodium chloride,,approval
568,04/28/2021,['fresenius'],orig-1,sodium chloride,,approval
569,04/28/2021,"['scilex', 'hldg']",suppl-2,celecoxib,labeling,approval
570,04/28/2021,['fresenius'],orig-1,sodium chloride,,approval
571,04/28/2021,['encube'],orig-1,benzoyl peroxide; clindamycin phosphate,,approval
572,04/28/2021,['bionpharma'],orig-1,droxidopa,,approval
573,04/28/2021,['aurobindo'],suppl-2,ibuprofen,labeling,approval
574,04/29/2021,['braun'],suppl-38,metronidazole,labeling,approval
575,04/29/2021,['novartis'],suppl-48,ondansetron hydrochloride,labeling,approval
576,04/29/2021,['novartis'],suppl-48,ondansetron hydrochloride,labeling,approval
577,04/29/2021,['novartis'],suppl-37,ondansetron hydrochloride,labeling,approval
578,04/29/2021,['novartis'],suppl-21,ondansetron hydrochloride,labeling,approval
579,04/29/2021,['novartis'],suppl-21,ondansetron,labeling,approval
580,04/29/2021,"['chartwell', 'rx']",suppl-42,diclofenac sodium,labeling,approval
581,04/29/2021,"['chartwell', 'rx']",suppl-51,diclofenac sodium,labeling,approval
582,04/29/2021,['carlsbad'],suppl-15,diclofenac sodium,labeling,approval
583,04/29/2021,['carlsbad'],suppl-16,diclofenac sodium,labeling,approval
584,04/29/2021,"['chartwell', 'rx']",suppl-25,nabumetone,labeling,approval
585,04/29/2021,['apotex'],suppl-13,etodolac,labeling,approval
586,04/29/2021,['vpna'],suppl-14,diclofenac sodium,labeling,approval
587,04/29/2021,['apotex'],suppl-13,etodolac,labeling,approval
588,04/29/2021,['amphastar'],suppl-5,ketorolac tromethamine,labeling,approval
589,04/29/2021,['amici'],suppl-12,diclofenac potassium,labeling,approval
590,04/29/2021,['wockhardt'],suppl-5,ketorolac tromethamine,labeling,approval
591,04/29/2021,['wockhardt'],suppl-3,ketorolac tromethamine,labeling,approval
592,04/29/2021,"['stevens', 'j']",suppl-1,aspirin; methocarbamol,labeling,approval
593,04/29/2021,['sagent'],suppl-5,ketorolac tromethamine,labeling,approval
594,04/29/2021,"['sun', 'inds']",suppl-4,indomethacin,labeling,approval
595,04/29/2021,"['sun', 'inds']",suppl-5,indomethacin,labeling,approval
596,04/29/2021,['hospira'],suppl-25,morphine sulfate,efficacy,approval
597,04/29/2021,"['medication', 'sys']",orig-1,morphine sulfate,,approval
598,04/29/2021,['fresenius'],suppl-1,ketorolac tromethamine,labeling,approval
599,04/29/2021,['nal'],orig-1,lidocaine,,approval
600,04/29/2021,['amneal'],suppl-7,diclofenac sodium,labeling,approval
601,04/29/2021,['alkem'],suppl-3,gabapentin,labeling,approval
602,04/29/2021,['alkem'],suppl-5,gabapentin,labeling,approval
